sourceID,reportingCompany,reportingCountry,sourceURL,format,startDate,endDate,sourcePublishDate
7ea8d17695ade2c5be694260c1b26635,AbraPlata Resource Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-7ea8d17695ade2c5be694260c1b26635,.pdf,01-01-2018,12-31-2018,08-25-2020
785b4b1bfe8101e6fef3c92269ddb41a,PJSC Polyus,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-785b4b1bfe8101e6fef3c92269ddb41a,.pdf,01-01-2018,12-31-2018
31b8cd40a7035799e62da42f3b794567,Cequence Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-31b8cd40a7035799e62da42f3b794567,.pdf,01-01-2019,12-31-2019,09-24-2020
b5bfbffa781ee0d0f7b50fc6c667cbe2-7da87fa7400600ae96f3eeac0ef903f7-f3ac1da38bf6286cfe387ddd68beb9db-e51ecbffcb0599058099311725dc70e3,Trans-Siberian Gold plc,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-b5bfbffa781ee0d0f7b50fc6c667cbe2-7da87fa7400600ae96f3eeac0ef903f7-f3ac1da38bf6286cfe387ddd68beb9db-e51ecbffcb0599058099311725dc70e3,.zip,01-01-2019,12-31-2019,11-19-2020
55e7a98d38c0022778b41b2f9335f9e6,Teine Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-55e7a98d38c0022778b41b2f9335f9e6,.pdf,01-01-2019,12-31-2019,03-10-2020
e97c213f3ffd7ca57a4616dd86fb22fe,Alamos Gold Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-e97c213f3ffd7ca57a4616dd86fb22fe,.pdf,01-01-2019,12-31-2019,05-29-2020
0aac950d42394a28111318e2d8677f0a,NorZinc Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-0aac950d42394a28111318e2d8677f0a,.pdf,01-01-2019,12-31-2019,06-24-2020
712410fa7bfe1b97b7f4f26f66f016d8,Gabriel Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-712410fa7bfe1b97b7f4f26f66f016d8,.pdf,01-01-2019,12-31-2019,06-23-2020
651b8c55319b81d58f91c42ba4a9932d,Leagold Mining Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-651b8c55319b81d58f91c42ba4a9932d,.pdf,01-01-2019,12-31-2019,06-04-2020
bc92cd71295af1d0a32accf86d81c005,Avidian Gold Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-bc92cd71295af1d0a32accf86d81c005,.pdf,07-01-2019,06-30-2020,08-28-2020
9976961d1c68dba883931ad4eaeb190d,Knelsen Sand and Gravel Ltd.,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-9976961d1c68dba883931ad4eaeb190d,.xlsx,01-01-2019,12-31-2019,04-06-2020
1fc6105de1909def682abefc014fbbe0,New Gold Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-1fc6105de1909def682abefc014fbbe0,.xlsx,03-01-2019,02-29-2020,09-02-2020
09ab96b1ccadb2b89e480cb0c96cb321,Cardinal Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-09ab96b1ccadb2b89e480cb0c96cb321,.pdf,01-01-2019,12-31-2019,09-17-2020
e709a93ccfbe33308f79fa6962574369,Agnico Eagle Mines Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-e709a93ccfbe33308f79fa6962574369,.pdf,01-01-2019,12-31-2019,09-23-2020
4e01a02ae2d4e52aef8cb6f8fd004623,Canlin Energy Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-4e01a02ae2d4e52aef8cb6f8fd004623,.pdf,01-01-2019,12-31-2019,09-28-2020
925db157f03b05fbc9219d0853b598ff,Nevada Copper Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-925db157f03b05fbc9219d0853b598ff,.pdf,01-01-2019,12-31-2019,09-30-2020
16dd4a7575a0a10d12246cd04150fb3c,Greenfields Petroleum Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-16dd4a7575a0a10d12246cd04150fb3c,.pdf,01-01-2019,12-31-2019,10-01-2020
cef090abbaa1a26be92a84c3ab50c201,Minera IRL Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-cef090abbaa1a26be92a84c3ab50c201,.pdf,01-01-2019,12-31-2019,10-08-2020
ab36940af207d8e13af3794f82ce36b6,Revival Gold Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-ab36940af207d8e13af3794f82ce36b6,.pdf,07-01-2019,06-30-2020,10-26-2020
89710fb26dde3e81556e8346bbd09416,Progress Sasol Montney Partnership,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-89710fb26dde3e81556e8346bbd09416,.pdf,07-01-2019,06-30-2020,11-24-2020
e7c34a27d899f677ac889a3a9de5cfec,SEMAFO Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-e7c34a27d899f677ac889a3a9de5cfec,.pdf,01-01-2016,12-31-2016,05-29-2017
1b809d4ccb9eaf87a6dccc0b1f273ab0-1a94694544ceaddebcd9e4555bc802ae-ffaf5b7775908f28bd50e5647e15f5f5-9b718561f57da7577503e555aede848f,Equion Energia Limited,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-1b809d4ccb9eaf87a6dccc0b1f273ab0-1a94694544ceaddebcd9e4555bc802ae-ffaf5b7775908f28bd50e5647e15f5f5-9b718561f57da7577503e555aede848f,.zip,01-01-2019,12-31-2019,06-26-2020
0bde0b82d3e158ce60ba7fedeabcb28c,Petrofac Limited,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-0bde0b82d3e158ce60ba7fedeabcb28c,.html,01-01-2019,12-31-2019,06-26-2020
9cc541bf54806dceb48f5638be21d17c,PJSC Lukoil Oil Company,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-9cc541bf54806dceb48f5638be21d17c,.html,01-01-2019,12-31-2019,06-26-2020
ad0e04de7b46e9fd41e5450601ecc647,Baytex Energy Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-ad0e04de7b46e9fd41e5450601ecc647,.pdf,01-01-2019,12-31-2019,06-03-2020
5cda01dd91214d0bf1f956bb372cb154,Bonterra Resources Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-5cda01dd91214d0bf1f956bb372cb154,.pdf,06-01-2019,12-31-2019,07-03-2020
f564b4cebd7bd48aee15283553292813,1911 Gold Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-f564b4cebd7bd48aee15283553292813,.pdf,01-01-2019,12-31-2019,07-02-2020
aeb72b7e2256422e06061aba927b4cd6,North American Palladium Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-aeb72b7e2256422e06061aba927b4cd6,.pdf,01-01-2019,12-31-2019,08-13-2020
7e2632d36bac03d1bea3b992197bb0af,Jardine Matheson Holdings Limited,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-7e2632d36bac03d1bea3b992197bb0af,.xml,01-01-2019,12-31-2019
fefcd5042aa3d337cb0a332d5994e728,Vesta Energy Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-fefcd5042aa3d337cb0a332d5994e728,.pdf,01-01-2019,12-31-2019,09-17-2020
bfacbbff894420dc7b53ca14af6a42f8,Gold Standard Ventures Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-bfacbbff894420dc7b53ca14af6a42f8,.pdf,01-01-2019,12-31-2019,09-20-2020
4535c3fef1a7536b9b413254fb151525,Cordoba Minerals Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-4535c3fef1a7536b9b413254fb151525,.pdf,01-01-2019,12-31-2019,09-23-2020
1199801928a70d565b4547e7cdb09817-4bbcf270aa9b53aa1a7e65e42a41320f-d9118229871542fc30148469dd09302b-7155bedfcea30ec6812116861ea6019f,Perenco UK Limited,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-1199801928a70d565b4547e7cdb09817-4bbcf270aa9b53aa1a7e65e42a41320f-d9118229871542fc30148469dd09302b-7155bedfcea30ec6812116861ea6019f,.zip,01-01-2019,12-31-2019,10-01-2020
150522b4a00b6a5b3eb0b5bf35ac699b,Great Panther Mining Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-150522b4a00b6a5b3eb0b5bf35ac699b,.pdf,01-01-2019,12-31-2019,09-30-2020
f3f3174e8256a2615bdb0ed2c905536f,Freehold Royalties Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-f3f3174e8256a2615bdb0ed2c905536f,.pdf,01-01-2019,12-31-2019,05-28-2020
3d6bda334a22078c8d5d5c3e895212e2,OceanaGold Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-3d6bda334a22078c8d5d5c3e895212e2,.pdf,01-01-2019,12-31-2019,09-02-2020
893f9bc612e908be50ca5db39e73b154-a5a3b139bd3812c4bd02f583dc3d44ac-9334fd5e141167c53824350dc41cd558-2294a31293713c9050b4a96d130f3b3d,Ferrexpo Plc,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-893f9bc612e908be50ca5db39e73b154-a5a3b139bd3812c4bd02f583dc3d44ac-9334fd5e141167c53824350dc41cd558-2294a31293713c9050b4a96d130f3b3d,.zip,01-01-2019,12-31-2019,06-29-2020
6730b3b92150872b14919e5fe269e31a,Orano Canada Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-6730b3b92150872b14919e5fe269e31a,.pdf,01-01-2019,12-31-2019
4ab9ef81fd28a6324a95c8bda2f507ba,NexGen Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-4ab9ef81fd28a6324a95c8bda2f507ba,.pdf,01-01-2019,12-31-2019,06-12-2020
bcca2a8ec9f749efb78a169b20792580,Partex Holding B.V.,Portugal,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-bcca2a8ec9f749efb78a169b20792580,.pdf,01-01-2018,12-31-2018,04-15-2019
d65b716809140229ed5bce6fb8670ae0,Loncor Resources Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-d65b716809140229ed5bce6fb8670ae0,.pdf,01-01-2019,12-31-2019,06-22-2020
d709a6f2f5e67bbad9442b8aaaf0c920,Mirasol Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-d709a6f2f5e67bbad9442b8aaaf0c920,.pdf,07-01-2018,06-30-2019,05-06-2020
e65ff313e3a83f853ecf831d0d51cd5d,Lucara Diamond Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-e65ff313e3a83f853ecf831d0d51cd5d,.pdf,01-01-2019,12-31-2019,07-30-2020
bffef608f1d2fc8798a8c17e5350710a,AbraPlata Resource Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-bffef608f1d2fc8798a8c17e5350710a,.pdf,01-01-2017,12-31-2017,08-24-2020
598e17eccda1953d54e195cb849bc947,Coeur Silvertip Holdings Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-598e17eccda1953d54e195cb849bc947,.pdf,01-01-2019,12-31-2019,08-27-2020
7c9af3ea5592491d383cb69bea165860,Mosaic Esterhazy Holdings ULC,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-7c9af3ea5592491d383cb69bea165860,.xlsx,01-01-2019,12-31-2019,08-06-2020
f3933d6a3a20285893145a72d0e460a5,Var Energi,Norway,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-f3933d6a3a20285893145a72d0e460a5,.pdf,01-01-2019,12-31-2019,03-24-2020
fe2ae00c203958e36899d6dc138c4941,Insignia Energy Ltd.,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-fe2ae00c203958e36899d6dc138c4941,.pdf,01-01-2019,12-31-2019,09-25-2020
1f7513b4af7067395d4b46dc48281a94,Meridian Mining SE,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-1f7513b4af7067395d4b46dc48281a94,.pdf,01-01-2018,12-31-2018,09-29-2020
a501514d8831ae0091d93f553083cc21,Razor Energy Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-a501514d8831ae0091d93f553083cc21,.pdf,01-01-2019,12-31-2019,10-06-2020
96a46aa0ce2c700a451a071715e64235,Orosur Mining Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-96a46aa0ce2c700a451a071715e64235,.pdf,06-01-2018,05-31-2019,12-02-2020
8ddec6fbd97e55e43c219017c6a6f801,CGX Energy Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-8ddec6fbd97e55e43c219017c6a6f801,.pdf,01-01-2018,12-31-2018,04-24-2019
a766472ba28f9c69d2c12a8a829efa09,Polymetal International plc,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-a766472ba28f9c69d2c12a8a829efa09,.pdf,01-01-2019,12-31-2019,06-15-2020
52e151d443fcc174f3780ee17a686970-8898141308d9c25b129fa65daaaf7925-a7be6f177cc6115a3c469b39585ef2e6-56881c9a6d2ba008c9fd1c4acefdf473,Antofagasta PLC,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-52e151d443fcc174f3780ee17a686970-8898141308d9c25b129fa65daaaf7925-a7be6f177cc6115a3c469b39585ef2e6-56881c9a6d2ba008c9fd1c4acefdf473,.zip,01-01-2019,12-31-2019,06-30-2020
6b5cd0fd6afaa368ee7a989ade0a3905,Sherritt International Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-6b5cd0fd6afaa368ee7a989ade0a3905,.pdf,01-01-2019,12-31-2019,06-04-2020
38b1fa0f66c17e7dace2e0ee8bf30518,Rising Star Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-38b1fa0f66c17e7dace2e0ee8bf30518,.pdf,01-01-2019,12-31-2019,06-23-2020
f45bd45b55aff3b5910a21fd8d4c2dce,AP2K Holdings Ltd.,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-f45bd45b55aff3b5910a21fd8d4c2dce,.pdf,09-30-2019,12-31-2019,05-29-2020
ccaabc6fadd63b6bac3a6f3906c1dfbd,Tmac Resources Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-ccaabc6fadd63b6bac3a6f3906c1dfbd,.pdf,01-01-2019,12-31-2019,08-11-2020
649ff1a80e1cdce8b20fc0ed90883131-ad4979cc4b354662fa53fbab4b6baaa2-ce59b0d5c6a19aa7e2f336226ccac0cd-b71a1557b098ab070b8527ff12adc76c,CNOOC Limited,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report649ff1a80e1cdce8b20fc0ed90883131-ad4979cc4b354662fa53fbab4b6baaa2-ce59b0d5c6a19aa7e2f336226ccac0cd-b71a1557b098ab070b8527ff12adc76c,.zip,01-01-2015,12-31-2015,01-10-2017
a44e424be25ef6f8f940cbb8c0ca932c,Ridgeback Resources Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-a44e424be25ef6f8f940cbb8c0ca932c,.pdf,01-01-2019,12-31-2019,08-20-2020
101dcf3b16dbe01351b281e251254999,OMV Petrom S.A.,Romania,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-101dcf3b16dbe01351b281e251254999,.pdf,01-01-2019,12-31-2019
d2fea20cf151696937a7595860c7a85a,Centamin plc,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-d2fea20cf151696937a7595860c7a85a,.xml,01-01-2019,12-31-2019
a1e610592ae6d1b44947a5d99165ec03,Novolipetsk Steel,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-a1e610592ae6d1b44947a5d99165ec03,.xml,01-01-2019,12-31-2019
0258bf101f22dddac4bbeaf17acc4429,Kaisen Energy Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-0258bf101f22dddac4bbeaf17acc4429,.pdf,01-01-2019,12-31-2019,06-30-2020
1fa51dd5ebf9335c5f963424afd6b34d,Kaizen Discovery Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-1fa51dd5ebf9335c5f963424afd6b34d,.pdf,01-01-2019,12-31-2019,09-23-2020
a7c4014473c0d64f24647c482b60ce52-f236f89477050939c7a8860eb680f7de-de517213d00fb24edd2d3ec7b1c32ff3-f3fe25d7a97ab08288bef853797ab12d,Dana Petroleum Limited,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-a7c4014473c0d64f24647c482b60ce52-f236f89477050939c7a8860eb680f7de-de517213d00fb24edd2d3ec7b1c32ff3-f3fe25d7a97ab08288bef853797ab12d,.zip,01-01-2019,12-31-2019,11-25-2020
c46a4754bff4ff46c5edd634bda53256,Eastmain Resources Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-c46a4754bff4ff46c5edd634bda53256,.pdf,11-01-2018,10-31-2019,03-20-2020
1bbccec849e60111ebe2cc4f5a77589d,Eramet S.A.,France,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-1bbccec849e60111ebe2cc4f5a77589d,.pdf,01-01-2019,12-31-2019,05-26-2020
406021a685598a5a44fd414d5af50b22,Pretium Resources Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-406021a685598a5a44fd414d5af50b22,.pdf,01-01-2019,12-31-2019,05-26-2020
e8c6dbb44b64f059b2c135234e7a493a,Serinus Energy Incorporated,Poland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-e8c6dbb44b64f059b2c135234e7a493a,.pdf,01-01-2019,12-31-2019,05-29-2020
e55348c4456c14f616063d39b700eb62,Headwater Exploration Inc.,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-e55348c4456c14f616063d39b700eb62,.pdf,01-01-2017,12-31-2017,08-12-2020
eab73790d5fa4321b74574afd8ad028d,Conuma Coal Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-eab73790d5fa4321b74574afd8ad028d,.pdf,01-01-2019,12-31-2019,08-20-2020
d6feac860b35c585cbd60c18ebda2b4b,HudBay Minerals Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-d6feac860b35c585cbd60c18ebda2b4b,.pdf,01-01-2019,12-31-2019,09-10-2020
1153b736c224e7a789bf04f754dbbc9a,Corex Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-1153b736c224e7a789bf04f754dbbc9a,.pdf,01-01-2019,12-31-2019,08-26-2020
25a465093e64c20a8e38afd946a5b013,Graymont Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-25a465093e64c20a8e38afd946a5b013,.pdf,01-01-2019,12-31-2019,08-10-2020
600899318ff78bf9099442e4e3e00f4f,Magnitogorsk Iron and Steel Works PJSC,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-600899318ff78bf9099442e4e3e00f4f,.pdf,01-01-2019,12-31-2019
09c389347c5ce927b6bbcbf46ae7ec8b-6b4b42ac48c74dafe377dfce74cdda40-24331d29e6b5f29b277ad4d9b7e8f749-390cbe47b64329560701b78d3f14234b,Perenco Overseas Holdings Limited,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-09c389347c5ce927b6bbcbf46ae7ec8b-6b4b42ac48c74dafe377dfce74cdda40-24331d29e6b5f29b277ad4d9b7e8f749-390cbe47b64329560701b78d3f14234b,.zip,01-01-2019,12-31-2019,09-29-2020
f4e7941b5f79a516078d2d24d5f5d92d,PetroChina Canada,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-f4e7941b5f79a516078d2d24d5f5d92d,.pdf,01-01-2019,12-31-2019,09-24-2020
ea0a31944e67da3a3c38158f8c142b6c,Harvest Operations Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-ea0a31944e67da3a3c38158f8c142b6c,.pdf,01-01-2019,12-31-2019,09-25-2020
63b72d05341cef0c5ec1e04eb7e1685c,Lynx Energy ULC,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-63b72d05341cef0c5ec1e04eb7e1685c,.pdf,01-01-2017,12-31-2017,10-01-2020
91f69573d57bc374a078377107449f90,Aranjin Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-91f69573d57bc374a078377107449f90,.pdf,01-01-2017,12-31-2017,10-02-2020
c2d011aaaa862a42a069bfb206b997df,Murphy Oil Company Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-c2d011aaaa862a42a069bfb206b997df,.pdf,01-01-2016,12-31-2016,05-17-2017
f57f7f3ae0c694afa3e60d48ff28f7f7,Barrick Gold Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-f57f7f3ae0c694afa3e60d48ff28f7f7,.pdf,01-01-2019,12-31-2019,06-05-2020
0396c34eb0e621d942048486f4f3b11a,Bluestone Resources Inc.,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-0396c34eb0e621d942048486f4f3b11a,.pdf,01-01-2019,12-31-2019,05-28-2020
3668fff27879a96dd9eb3327721f3219,Chevron Canada Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-3668fff27879a96dd9eb3327721f3219,.pdf,01-01-2019,12-31-2019,06-09-2020
54e537ae2829444bea8665707ee7cf86,Tundra Oil and Gas Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-54e537ae2829444bea8665707ee7cf86,.pdf,01-01-2019,12-31-2019,06-09-2020
ebd6acb9613105c974932d16f44c00e7,Tatneft,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-ebd6acb9613105c974932d16f44c00e7,.pdf,01-01-2019,12-31-2019
4313db2d013545defaef9c04c0c73ae2,Canamax Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-4313db2d013545defaef9c04c0c73ae2,.pdf,01-01-2019,12-31-2019,06-30-2020
8895e5c9761962df09eea7263f2269cc,Group Eleven Resources Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-8895e5c9761962df09eea7263f2269cc,.pdf,01-01-2019,12-31-2019,06-30-2020
ed183e0f82d7858e47bb3f79e6e511fa,Amerigo Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-ed183e0f82d7858e47bb3f79e6e511fa,.pdf,01-01-2019,12-31-2019,06-30-2020
9550653c79e74896c60111f7f37e75c0,Perpetual Energy Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-9550653c79e74896c60111f7f37e75c0,.pdf,01-01-2018,12-31-2018,07-02-2020
c83fa00f922e352d6bc79e2f82ce450e,Nalcor Energy,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-c83fa00f922e352d6bc79e2f82ce450e,.pdf,01-01-2018,12-31-2018,07-10-2020
31ce1aefbf1ce0de45c62114a7d0703f,Vallourec,France,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-31ce1aefbf1ce0de45c62114a7d0703f,.pdf,01-01-2019,12-31-2019
2be9d5dc7ea05958c0dd058b9497791f,PAO Novatek,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-2be9d5dc7ea05958c0dd058b9497791f,.xml,01-01-2019,12-31-2019
362cf868aae48ac8542c21e7842e3c3a,North 40 Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-362cf868aae48ac8542c21e7842e3c3a,.xlsx,01-01-2019,12-31-2019,06-22-2020
740ed4b9e28821f58f9dd7084b766904,Canadian Natural Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-740ed4b9e28821f58f9dd7084b766904,.pdf,01-01-2019,12-31-2019,09-21-2020
aef5272d437f032d4614366e94c930b8,Ernst Scherer Baustoffe GmbH & Co. KG,Germany,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-aef5272d437f032d4614366e94c930b8,.html,01-01-2018,12-31-2018,01-20-2020
2bf5d98963775beadca150a4fa765571,Eni S.p.A.,Italy,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-2bf5d98963775beadca150a4fa765571,.pdf,01-01-2019,12-31-2019,06-24-2020
440b6c56da818f4cc67050d85142c5f0,Almaden Minerals Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-440b6c56da818f4cc67050d85142c5f0,.pdf,01-01-2019,12-31-2019,06-08-2020
d22a75aa06b25a4ae1d42a87b35e357f-33b288c7a143d374ba3b7f305fd272b5-08585dbd78386a6e46f437e82fb8567d-f21c9a8f9cd36c052b30017a1c14e8fd,Perenco (Oil & Gas) International Limited,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-d22a75aa06b25a4ae1d42a87b35e357f-33b288c7a143d374ba3b7f305fd272b5-08585dbd78386a6e46f437e82fb8567d-f21c9a8f9cd36c052b30017a1c14e8fd,.zip,01-01-2019,12-31-2019,09-29-2020
